Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
326713_1_consensus,0.03488443,0.03586496,0.03903668,0.03370636,0.04080432,0.04183997,0.03310316,0.04086355,0.03969636,0.0362719,0.03627121,0.04190786,0.03349609,0.03939421,0.0423163,0.03532104,0.03934277,0.03986025,0.04112566,0.03762645,0.04163872,0.03556115,0.0391365,0.04066429,0.04228053,0.0391082,0.03974563,0.03199047,0.03624915,0.03921004,0.03745046,0.03635384,0.03834849,0.03395906,0.03764027,0.03681187,0.05068883,0.04977461,0.05311953,0.06399284,0.05877496,0.05631873,0.05022279,0.04814731,0.05095111,0.06623147,0.05865332,0.0563169,0.05300895,0.05224264,0.05286476,0.06449432,0.06174937,0.05567191,0.00487676,0.00355636,0.00513969,0.00230447,0.00236162,0.0028437,0.00528321,0.00341491,0.00520231,0,0.00283796,0.00305195,0.00573319,0.00364375,0.00577206,0.00215597,0.00250521,0.0030694,0.03443674,0.03671208,0.03597581,0.03095278,0.02970408,0.03328932,0.03552389,0.03527267,0.03907672,0.03153685,0.03264611,0.03112505,0.03823229,0.04700143,0.03756314,0.03086578,0.03136464,0.03490333,0.04652212,0.04196484,0.03956261,0.04099116,0.0412831,0.04283212,0.04291052,0.04025225,0.04272307,0.04522378,0.05743682,0.07790336,0.06491933,0.05120225,0.05553968,0.04105939,0.04073906,0.05952418,0.0463046,0.04559003,0.0456212,0.04641567,0.04608924,0.04352932,0.04619228,0.04352738,0.04425844,0.05126484,0.04860435,0.05149039,0.04778282,0.04551361,0.04905152,0.04967038,0.04508184,0.04621832,0.02809495,0.03153231,0.02308963,0.02481944,0.02249468,0.02332784,0.02158794,0.02407603,0.02351816,0.03582134,0.03533154,0.02895775,0.02915062,0.0302276,0.02437808,0.0261653,0.03103922,0.03209768,0.02366735,0.02442228,0.0240766,0.03772908,0.03378436,0.02887966,0.02364628,0.02966966,0.02515227,0.03267695,0.02822216,0.02564125,0.02116581,0.02472197,0.02372497,0.03677951,0.03342546,0.02702265,0.03936358,0.0350047,0.03686956,0.04727878,0.03662072,0.03795271,0.03496904,0.04077939,0.03757586,0.04407127,0.03640133,0.03876533,0.03644911,0.03784622,0.03355527,0.04271285,0.0340666,0.03998391
326713_2_consensus,0.03336424,0.03353874,0.03647634,0.03168188,0.03764999,0.03934873,0.03122012,0.03803607,0.03612254,0.03441195,0.03295564,0.0393609,0.03117954,0.03608101,0.03896005,0.033769,0.03748939,0.03775288,0.03746312,0.03422375,0.0377169,0.03239812,0.03550732,0.03649856,0.03833496,0.03478188,0.03538894,0.03023833,0.03313545,0.03541072,0.03416926,0.03288427,0.03483684,0.03077561,0.03410498,0.03377501,0.04613626,0.04534251,0.04886027,0.06065449,0.05451954,0.05219444,0.04525659,0.04360423,0.04663198,0.0630506,0.05508865,0.0528139,0.04891321,0.04834717,0.04953697,0.06114966,0.0571763,0.05180379,0.00567087,0.00354174,0.00416481,0.0038288,0.00233228,0.00252071,0.00613223,0.00333383,0.0038622,0.00283796,0,0.0024016,0.00630119,0.00346059,0.00444963,0.00333762,0.00218226,0.0026252,0.03069059,0.03324132,0.03235283,0.02826991,0.0271386,0.03011544,0.03203669,0.0309291,0.03345796,0.02959222,0.02939637,0.02822978,0.03470793,0.04023129,0.03266403,0.02864058,0.02938081,0.03206857,0.04449122,0.04238973,0.03912459,0.04327483,0.04323863,0.04434025,0.04276511,0.04122837,0.04347079,0.04681775,0.05923541,0.08010527,0.0653254,0.05329811,0.05708783,0.04254007,0.04127777,0.05872762,0.04503229,0.04548409,0.04457074,0.04448621,0.04487494,0.04271986,0.04427467,0.04175021,0.04248817,0.05051443,0.04918471,0.05203525,0.04688607,0.04547907,0.04876125,0.04787609,0.04411944,0.04538633,0.0305423,0.03409489,0.02356817,0.02632287,0.0238582,0.02393083,0.02283865,0.02496474,0.02399389,0.03759901,0.03744079,0.0312732,0.03262162,0.03317327,0.02534527,0.02860372,0.03445345,0.0349261,0.02405578,0.02496974,0.02478149,0.03949138,0.03526633,0.02946839,0.02337054,0.02981821,0.02536476,0.03422178,0.02995009,0.02621056,0.02177631,0.02548653,0.02470965,0.03849769,0.03477429,0.02775183,0.04031924,0.03568303,0.03811875,0.04948974,0.03802413,0.03914385,0.03586026,0.04070701,0.03866498,0.0452082,0.03732965,0.03951001,0.03815953,0.03819372,0.03504228,0.0439092,0.03533808,0.04062613
326713_3_consensus,0.03335744,0.0329943,0.0351881,0.03141758,0.03691614,0.03832192,0.03132301,0.03773034,0.03556711,0.0340233,0.03226829,0.03850926,0.03140346,0.03584502,0.03784202,0.03319306,0.03647235,0.03712679,0.03771259,0.03508045,0.03769194,0.03431222,0.03653284,0.03721544,0.03891513,0.03576389,0.03569985,0.03230553,0.03432346,0.03647255,0.03472036,0.03420297,0.03523374,0.0326267,0.03455392,0.03440231,0.04969681,0.04903348,0.05271674,0.06568277,0.05901549,0.05651944,0.04907398,0.04699275,0.05029757,0.06816639,0.05971578,0.05709034,0.05306924,0.05209803,0.05370458,0.06606023,0.06167993,0.05597599,0.0044624,0.00290032,0.00345818,0.00413292,0.00243418,0.00228095,0.00486806,0.00276721,0.00336141,0.00305195,0.0024016,0,0.00520979,0.00290525,0.00367718,0.00402527,0.00260385,0.00225689,0.03117691,0.03355956,0.03210565,0.02970221,0.02851994,0.03024335,0.03251916,0.03144417,0.03464795,0.03082045,0.03135338,0.02902561,0.03505396,0.04107053,0.0332005,0.03024594,0.03104135,0.03283344,0.04231753,0.04069108,0.03747117,0.04181726,0.04172237,0.04242572,0.04080762,0.03942844,0.04170336,0.04492985,0.05644941,0.07726763,0.06184024,0.05076091,0.05417539,0.04113747,0.03969832,0.05531514,0.04524173,0.04532674,0.04448955,0.04419018,0.04519816,0.04306924,0.04437293,0.04205828,0.04236176,0.05014128,0.04919327,0.05231029,0.04672486,0.04577183,0.04852957,0.04755538,0.04438284,0.04575599,0.02958556,0.03272928,0.0227623,0.02537354,0.02307945,0.02331917,0.02215792,0.02381749,0.02296778,0.03778995,0.03655958,0.03010821,0.03154132,0.03147683,0.0243838,0.02774196,0.03315189,0.03362863,0.02285922,0.0247248,0.02403469,0.04044836,0.0354503,0.02920715,0.02270192,0.0294893,0.02467504,0.03539774,0.02995775,0.02581573,0.02051073,0.02480669,0.02349376,0.0395225,0.03506469,0.02755832,0.04049308,0.03545833,0.0384416,0.05156362,0.03675981,0.03988817,0.03535988,0.04031119,0.03768729,0.04749247,0.03638556,0.04033456,0.03741373,0.03750572,0.03454031,0.04618217,0.03478129,0.04163273
326713_4_consensus,0.03254366,0.0315432,0.03222387,0.0300688,0.03476113,0.03566921,0.03091648,0.03607758,0.03392753,0.03282281,0.03255226,0.03614588,0.03412903,0.03622453,0.03552045,0.03144251,0.033154,0.0344979,0.03992774,0.03819549,0.04016973,0.03902528,0.03972965,0.04034846,0.04093679,0.03829699,0.03786375,0.03650551,0.03744841,0.0394028,0.03668683,0.03659123,0.03669509,0.03750808,0.03742761,0.03641331,0.0652041,0.06420588,0.06863859,0.08484015,0.07717074,0.07370239,0.06433009,0.06256769,0.06601082,0.0880013,0.07763824,0.07475694,0.06950219,0.06838805,0.07013829,0.08508923,0.08037207,0.07281312,0.00198315,0.00281119,0.00380986,0.00568695,0.00562298,0.00408407,0.00224071,0.0030491,0.0039595,0.00573319,0.00630119,0.00520979,0,0.00278181,0.00387466,0.00630008,0.00581403,0.00397075,0.03619348,0.03793032,0.03214283,0.03697123,0.03535069,0.03461821,0.03674707,0.03683537,0.04140171,0.03785461,0.0412281,0.03608877,0.04011531,0.04878405,0.03791072,0.03729595,0.03828933,0.03771911,0.03196559,0.02934258,0.02677824,0.02917976,0.02962068,0.0299153,0.02923866,0.02801511,0.02946527,0.03112182,0.03917065,0.0568631,0.04403646,0.03461248,0.03719541,0.02901418,0.02798916,0.04101582,0.03996582,0.03964635,0.03916827,0.0386118,0.04048424,0.03905966,0.03989075,0.03819898,0.03814787,0.04301855,0.04267054,0.04575824,0.04089994,0.04002882,0.04187018,0.04191713,0.03976237,0.04119656,0.02561141,0.02827258,0.01986294,0.0202165,0.02033111,0.02060814,0.01871414,0.01961388,0.01901708,0.03513703,0.03278606,0.02533144,0.02628736,0.02642174,0.02084423,0.02381951,0.02718805,0.0277754,0.0267162,0.03088929,0.02881474,0.05198953,0.04457457,0.03665315,0.02678065,0.03679295,0.03051121,0.04620018,0.03708939,0.03143459,0.02133582,0.02917819,0.02582473,0.05116999,0.0443089,0.03424626,0.03950221,0.0324467,0.03813637,0.0556077,0.03142864,0.04099769,0.03308415,0.03779181,0.03313138,0.05259972,0.03088008,0.04218489,0.03389162,0.03426056,0.0317626,0.05107783,0.03083075,0.04428029
326713_5_consensus,0.03104109,0.03032718,0.03182832,0.02879527,0.03391526,0.03538571,0.02917145,0.03499475,0.0329302,0.03152008,0.03082313,0.03557837,0.0309994,0.03425647,0.03500963,0.03060209,0.0328243,0.03399715,0.03784548,0.03555988,0.03798657,0.03552669,0.03695728,0.03782965,0.03892599,0.03585073,0.03567678,0.03349791,0.03482995,0.03680796,0.03465157,0.03425551,0.03501764,0.03396506,0.03498317,0.0343097,0.05605054,0.05501233,0.05921395,0.0738264,0.06653568,0.06373421,0.05522462,0.05343581,0.05681296,0.07678889,0.06727299,0.064648,0.05975526,0.0590389,0.06062627,0.07419112,0.06960846,0.06298495,0.002673,0.00202381,0.00265454,0.00411373,0.00309643,0.00217968,0.00301602,0.00207751,0.0026017,0.00364375,0.00346059,0.00290525,0.00278181,0,0.002803,0.00421553,0.00322893,0.00224972,0.0325076,0.03458533,0.03086832,0.03197983,0.03058347,0.03127459,0.0331781,0.03282374,0.0364999,0.03294179,0.03488942,0.03117223,0.03638714,0.04378882,0.03421606,0.03226677,0.03328147,0.03388444,0.03595499,0.03382834,0.03085434,0.03438194,0.03456651,0.03515259,0.03388355,0.03264606,0.03441407,0.03701657,0.04680692,0.06599493,0.05192075,0.04170761,0.04461639,0.03389865,0.03270852,0.04702305,0.04074585,0.04077027,0.04009407,0.0397448,0.04086224,0.0392886,0.04027701,0.03842482,0.03862294,0.04490466,0.04415552,0.04728301,0.04208962,0.04108813,0.04347384,0.04297804,0.04020048,0.04172021,0.02656186,0.02959509,0.02047172,0.0218813,0.02083374,0.02092191,0.01925998,0.02061678,0.02013799,0.03509779,0.03332786,0.02686425,0.02784142,0.02816713,0.02164289,0.02505725,0.02922588,0.02973276,0.02336825,0.02641104,0.02505972,0.04498093,0.03877443,0.03161704,0.02321669,0.03174569,0.02629131,0.03956016,0.03221796,0.02708984,0.01944916,0.02555311,0.02325804,0.04411215,0.0384058,0.02948814,0.0395754,0.03308297,0.03778041,0.05283063,0.03359688,0.03969807,0.03367821,0.03862227,0.03480979,0.04926631,0.03297726,0.04056814,0.03505316,0.03539087,0.03275626,0.04781029,0.03227695,0.04232518
326713_6_consensus,0.03067599,0.0291361,0.03023032,0.02810214,0.03222996,0.03417537,0.02895598,0.03369703,0.03096391,0.03094739,0.02925892,0.03425824,0.03110507,0.03362413,0.03353037,0.03008335,0.03176053,0.03272106,0.03627034,0.03441926,0.03616326,0.03570913,0.03572111,0.03616446,0.03730222,0.03421199,0.03350424,0.03503845,0.03442888,0.03581404,0.0336325,0.03368645,0.03357242,0.03394726,0.03362802,0.03327547,0.05563533,0.05472151,0.05928043,0.07536581,0.06689448,0.06433638,0.0545615,0.05294971,0.05679181,0.07848856,0.06831936,0.06583588,0.06016783,0.05941798,0.06190537,0.07556318,0.06998313,0.06365633,0.00397141,0.00322633,0.0022408,0.00668589,0.00436737,0.00326294,0.00418309,0.0034136,0.00229294,0.00577206,0.00444963,0.00367718,0.00387466,0.002803,0,0.00672224,0.00455064,0.00308267,0.03053286,0.03296931,0.02830807,0.031285,0.02987687,0.02899268,0.03130125,0.03045623,0.03379749,0.03225156,0.03408945,0.02968003,0.0345376,0.03978904,0.03117596,0.03154928,0.03278323,0.03260699,0.03315688,0.03326272,0.02996305,0.03580981,0.03567534,0.03581216,0.03292377,0.03286268,0.03429345,0.03779001,0.04668226,0.06539382,0.05028945,0.04216911,0.04424858,0.0344992,0.03243979,0.04391716,0.04032964,0.04085396,0.03975766,0.03847301,0.04051309,0.03936351,0.03898573,0.03794579,0.03772146,0.04460073,0.04510665,0.0485453,0.04176299,0.04172405,0.04346883,0.04182699,0.03999892,0.04197159,0.02853983,0.03170438,0.02172388,0.02367884,0.02260253,0.0222139,0.02085017,0.02163303,0.02119355,0.03713455,0.03524758,0.02903407,0.03067101,0.03023611,0.02337673,0.02764242,0.03195184,0.03210758,0.02385887,0.02771505,0.02619964,0.04867022,0.04141599,0.03320604,0.02379498,0.03315434,0.02727572,0.04270769,0.03472113,0.02825826,0.02002282,0.02658018,0.02402996,0.04776279,0.04101024,0.0310864,0.04224842,0.03474204,0.04071661,0.0576948,0.03504547,0.04263883,0.03590094,0.04022572,0.03656074,0.05372743,0.03430209,0.04345512,0.0371427,0.03658297,0.03493508,0.05210387,0.03454857,0.04525615
326713_7_consensus,0.03547836,0.03680949,0.04035571,0.03458569,0.0418011,0.04294346,0.03354166,0.04154554,0.04090275,0.03719664,0.03738924,0.04269852,0.03437454,0.04040332,0.04381953,0.03613397,0.04013833,0.04053864,0.04319229,0.03933546,0.04395081,0.03671646,0.04080721,0.04265466,0.04414833,0.04096821,0.04188237,0.03284168,0.03778582,0.04101801,0.03921151,0.03777803,0.04039924,0.03519262,0.03947754,0.03829443,0.05172375,0.05058382,0.05399396,0.06431329,0.05955327,0.05700718,0.05105181,0.04932124,0.05183427,0.06669284,0.05913988,0.05696124,0.0538774,0.05310887,0.05346757,0.06498512,0.06252715,0.05642212,0.00553644,0.00417426,0.00592012,0.00215585,0.00281596,0.00340509,0.00578303,0.0041159,0.00606199,0.00215597,0.00333762,0.00402527,0.00630008,0.00421553,0.00672224,0,0.00272837,0.00381979,0.03648695,0.0388273,0.03791195,0.0321398,0.0311305,0.03565302,0.03751265,0.03753394,0.04120273,0.03284003,0.03414678,0.03292237,0.04024954,0.04939488,0.03978693,0.03196007,0.03250367,0.03636407,0.04735671,0.04151537,0.03954854,0.03989998,0.04040569,0.04234484,0.04290182,0.03984172,0.04224226,0.04445733,0.05688445,0.07644307,0.06478726,0.05056174,0.05514952,0.04018195,0.04033542,0.06037678,0.04624105,0.04536864,0.04574389,0.04679953,0.04608705,0.04343976,0.0466059,0.04378557,0.04473335,0.0511534,0.04796924,0.0506873,0.04778736,0.045043,0.04889476,0.05014305,0.04506497,0.04595295,0.02782465,0.03202197,0.02380299,0.02491065,0.02285113,0.02382288,0.02162476,0.02453847,0.0243049,0.03580944,0.03536974,0.02921737,0.02903401,0.03089557,0.02517028,0.02640268,0.03112446,0.03224463,0.02533345,0.02568318,0.02550732,0.03897302,0.03523486,0.03046382,0.02518178,0.03149843,0.02701394,0.03360676,0.0292151,0.02702243,0.02227309,0.02614121,0.02532468,0.03803981,0.03484791,0.02833377,0.03985896,0.03560596,0.03740408,0.04715199,0.03759265,0.03875299,0.03583922,0.04147204,0.03851519,0.04414165,0.03715893,0.03945116,0.03751751,0.03895835,0.03427,0.04266258,0.03457856,0.04045197
326713_8_consensus,0.03333225,0.03376672,0.03691472,0.03179191,0.03826779,0.03978536,0.03137947,0.03834377,0.03707684,0.03466617,0.03369347,0.03953695,0.03187935,0.03712233,0.03994089,0.03372516,0.03727777,0.03779768,0.03961144,0.03639465,0.04004552,0.03445969,0.03771194,0.03891479,0.04050866,0.03722342,0.03780459,0.03187095,0.03508341,0.03767848,0.0360283,0.03497853,0.03688903,0.03276935,0.03601716,0.03546702,0.04850721,0.04758739,0.05118044,0.06287539,0.05701348,0.05454844,0.04784524,0.04598416,0.04904597,0.06540117,0.05731497,0.05512603,0.05129206,0.05064629,0.05166467,0.06337898,0.05999298,0.05411554,0.00519073,0.00323556,0.00406463,0.00302351,0.0020077,0.00233381,0.00555159,0.00319655,0.00394641,0.00250521,0.00218226,0.00260385,0.00581403,0.00322893,0.00455064,0.00272837,0,0.00261191,0.03298893,0.03544994,0.03416158,0.0299053,0.02877944,0.03206729,0.03401583,0.03345455,0.03627631,0.03105038,0.03145949,0.03008285,0.03698598,0.04364123,0.03522166,0.03006394,0.0308647,0.03367758,0.04413439,0.0407179,0.03807374,0.04090554,0.04105337,0.04241809,0.04152289,0.03943506,0.04159937,0.04478498,0.05693294,0.07676718,0.06346754,0.05089848,0.05477698,0.0404755,0.03964728,0.05750839,0.04426749,0.04416956,0.04379385,0.04397096,0.04403631,0.04192854,0.04398781,0.0413688,0.04206374,0.04933147,0.04746109,0.05025112,0.04590943,0.04396366,0.04740786,0.04728457,0.04305017,0.04445272,0.02926639,0.03366798,0.02397847,0.02588193,0.02354918,0.02415511,0.02217221,0.0245626,0.02428419,0.03726318,0.03649943,0.03066059,0.0314351,0.03245699,0.02554067,0.02833275,0.03340906,0.03416205,0.02382581,0.02478921,0.02441947,0.03959006,0.03526758,0.02956336,0.02337841,0.0301685,0.02549218,0.03418636,0.02945411,0.0260911,0.02101792,0.0250913,0.02427725,0.03865113,0.03477777,0.02750731,0.04077333,0.03583072,0.0384346,0.04973017,0.03786899,0.03953875,0.03611711,0.04147076,0.03873446,0.0459899,0.03701871,0.04014703,0.03824263,0.03871939,0.03512921,0.04449526,0.03534553,0.04132144
326713_9_consensus,0.03162606,0.03120753,0.0332596,0.02952246,0.0351161,0.0364791,0.02975373,0.0356446,0.03407179,0.03224665,0.0311324,0.03661561,0.03077649,0.03456607,0.03609748,0.03138594,0.03435729,0.03481198,0.03751919,0.03503086,0.0376076,0.03442402,0.0362929,0.03709002,0.03867392,0.03541267,0.03547739,0.03237243,0.03416442,0.03632784,0.03438309,0.03383122,0.03471595,0.03265101,0.03444003,0.03390276,0.05222454,0.0512216,0.05515862,0.06885958,0.06190033,0.05923031,0.05145336,0.04941201,0.05277108,0.07163947,0.06263246,0.06016254,0.05567347,0.05478587,0.0564771,0.06934765,0.06490086,0.05874658,0.00351577,0.00244455,0.00288758,0.0037767,0.00246045,0.00197751,0.00391669,0.00238176,0.00269495,0.0030694,0.0026252,0.00225689,0.00397075,0.00224972,0.00308267,0.00381979,0.00261191,0,0.03178143,0.03410949,0.03138778,0.03068154,0.02913543,0.03057128,0.03270474,0.03212854,0.03537737,0.03158013,0.03284639,0.03000566,0.03561825,0.04252495,0.03349791,0.03086781,0.03176761,0.03307457,0.03817562,0.0361244,0.03321914,0.03695245,0.03697401,0.03770069,0.03636087,0.03498133,0.03693019,0.03990195,0.05055406,0.07064189,0.05614473,0.0452117,0.04851962,0.03636488,0.03502297,0.05020442,0.04145694,0.04156131,0.04087997,0.04070722,0.04155986,0.03964588,0.04086285,0.03889365,0.03920292,0.0461014,0.04505694,0.04804146,0.04289187,0.04180578,0.04455769,0.04389239,0.04075717,0.04206281,0.02757121,0.03073254,0.02125592,0.02305322,0.02137994,0.0216576,0.0199661,0.02162679,0.02107164,0.03586073,0.03418178,0.02790349,0.0290373,0.0293838,0.02265349,0.02591806,0.03051928,0.03110439,0.02294348,0.02521238,0.02429863,0.04225566,0.03666606,0.0299511,0.02272721,0.0302459,0.02525567,0.03693033,0.03062862,0.02615582,0.01967124,0.02472827,0.02309214,0.04136394,0.03627948,0.02816809,0.03922645,0.03337423,0.03729597,0.05092664,0.03439398,0.03872584,0.03388892,0.03885289,0.0354657,0.04724934,0.03387033,0.03928377,0.03538919,0.03565932,0.032952,0.04567715,0.03281655,0.04092661
326737_10_consensus,0.04133369,0.04462348,0.04326042,0.04268469,0.04367448,0.04762238,0.04386319,0.04705762,0.04417103,0.04728516,0.04153784,0.05009755,0.04318129,0.04398415,0.04512621,0.04137471,0.04662206,0.0466068,0.02241696,0.02283474,0.02414841,0.02801751,0.02299288,0.02377038,0.02356837,0.02347931,0.02443447,0.0309433,0.02517418,0.0245534,0.02360797,0.02402211,0.02317445,0.02801545,0.0232315,0.02302372,0.04248798,0.04205182,0.04541477,0.05893169,0.05141439,0.05152157,0.04012932,0.04053572,0.04545827,0.06145905,0.05405177,0.05211923,0.0456954,0.04830247,0.04956662,0.05994509,0.05407401,0.0494931,0.03668534,0.03446895,0.03135607,0.03920354,0.03349685,0.03196034,0.03899512,0.0330189,0.0312927,0.03443674,0.03069059,0.03117691,0.03619348,0.0325076,0.03053286,0.03648695,0.03298893,0.03178143,0,0.00840301,0.00961565,0.00790836,0.00657184,0.0064617,0.00589665,0.00759296,0.01123006,0.00802002,0.0079708,0.00586428,0.00642562,0.01286716,0.00932818,0.00742434,0.00773651,0.00630192,0.0516973,0.05593821,0.05029916,0.06637869,0.06254182,0.06350657,0.05379977,0.0604371,0.06042874,0.06356155,0.07653909,0.10147555,0.07529149,0.07182962,0.07417565,0.06194338,0.05854799,0.07286222,0.04064958,0.04574904,0.04137947,0.03877644,0.0417734,0.04291901,0.03762694,0.04106428,0.03887622,0.0470836,0.05240588,0.05585732,0.04470768,0.04942104,0.04680867,0.03986185,0.04328882,0.04516311,0.05535392,0.04258666,0.03881331,0.0423669,0.04237234,0.03864394,0.04363547,0.04471424,0.03949993,0.05471928,0.06394988,0.04298411,0.04802841,0.04471133,0.03852085,0.04221927,0.04705694,0.0475614,0.04100212,0.04395222,0.04412598,0.06126228,0.05612139,0.04865647,0.04184122,0.04799987,0.04300743,0.05363182,0.05070312,0.04252382,0.03903242,0.04050032,0.04042153,0.05962142,0.05600677,0.04896105,0.04179525,0.04210103,0.04245002,0.05510458,0.04492667,0.04332359,0.0401056,0.04148242,0.04209481,0.05309597,0.04120284,0.04276865,0.03931286,0.0383169,0.04078368,0.05178363,0.04160695,0.04371167
326737_11_consensus,0.04283441,0.04676579,0.04483519,0.0444797,0.04551176,0.04914169,0.04551055,0.04851992,0.04678726,0.0490751,0.0442217,0.05150732,0.04452383,0.04540982,0.04634777,0.0432356,0.04802545,0.04790508,0.02472371,0.02584811,0.02664648,0.03141638,0.0261789,0.02627339,0.02635423,0.02651128,0.02741639,0.03383807,0.02788359,0.02755134,0.02623062,0.02709632,0.02607228,0.0312024,0.02603828,0.02558867,0.04794419,0.04728678,0.05065201,0.06398559,0.05675994,0.05678627,0.04550988,0.04563137,0.05044763,0.06673005,0.05914379,0.0570056,0.05084584,0.05359769,0.05441474,0.06524396,0.05937632,0.05462418,0.03859301,0.03680607,0.03382353,0.04166148,0.03573744,0.03439375,0.04084776,0.03479542,0.03339728,0.03671208,0.03324132,0.03355956,0.03793032,0.03458533,0.03296931,0.0388273,0.03544994,0.03410949,0.00840301,0,0.01186032,0.01075189,0.00916645,0.00901461,0.0083618,0.01062174,0.0139471,0.01077633,0.0108786,0.00870011,0.00847807,0.01635266,0.01163002,0.01013208,0.01029139,0.00825293,0.05366123,0.05796488,0.05216442,0.06819279,0.06427011,0.06525802,0.05571792,0.06236445,0.0624333,0.06518694,0.07845905,0.10436484,0.07747906,0.07360802,0.07590524,0.06379467,0.0606409,0.07475057,0.04381672,0.04924195,0.04455577,0.04211367,0.04528138,0.04591376,0.04093366,0.04459116,0.04206207,0.05009507,0.05552449,0.05912095,0.04783981,0.0524921,0.05006654,0.04279713,0.04658144,0.04842697,0.05691035,0.04222743,0.0397342,0.04332588,0.04331775,0.03971292,0.04491501,0.04578898,0.04036652,0.0566282,0.06502802,0.04331671,0.04802751,0.04455654,0.03863525,0.04251494,0.0471544,0.04745383,0.0435178,0.04657967,0.04659096,0.06360066,0.05861964,0.05108735,0.04401463,0.05010597,0.04522209,0.05612379,0.05321889,0.0450121,0.04089646,0.04251289,0.04245302,0.06170513,0.05864586,0.05152392,0.04242836,0.04280461,0.04289888,0.05494752,0.04560688,0.04367525,0.0408465,0.04211359,0.04233564,0.05353413,0.04148088,0.04313112,0.03897545,0.03908485,0.04102948,0.05251637,0.04219643,0.04414089
