Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
326797_13_consensus,0.04543261,0.04531079,0.04287662,0.0438675,0.04311772,0.04634899,0.04634392,0.04801561,0.0451457,0.04759612,0.04445862,0.05001244,0.05271351,0.0498149,0.04561616,0.04374203,0.04601159,0.0463548,0.03398233,0.03484316,0.03621468,0.03699338,0.03402253,0.03456229,0.03463072,0.03374316,0.0359432,0.03808554,0.03413862,0.0343613,0.0335229,0.03332053,0.03228205,0.03697018,0.03271245,0.03251518,0.08561957,0.08438649,0.08904896,0.10948038,0.10030431,0.09570553,0.08350528,0.08208524,0.08797535,0.11359491,0.10243897,0.09853129,0.09173254,0.09068287,0.09255314,0.11057678,0.10352626,0.09506879,0.04028191,0.03997625,0.0379797,0.04429517,0.04300483,0.03991201,0.04117621,0.03899118,0.03793682,0.04330504,0.04179716,0.04153183,0.03853689,0.03828441,0.03756777,0.04394929,0.0416196,0.03898699,0.04451845,0.04773477,0.03930086,0.05230189,0.04915007,0.04321533,0.0451515,0.04760175,0.05357838,0.05330389,0.05815615,0.04986594,0.04888327,0.05874417,0.04877127,0.05140403,0.05381778,0.04703873,0.03295894,0.03187341,0.02870676,0.03814123,0.03518414,0.0366583,0.03126428,0.03442858,0.03443438,0.03715331,0.04726602,0.06864873,0.04695947,0.04394058,0.04601206,0.03452734,0.03341523,0.04967532,0.00386825,0.00524161,0.00412766,0.0,0.00461917,0.00528476,0.0038344,0.00484334,0.00479097,0.00476,0.00738841,0.0093509,0.0046695,0.00666723,0.00504878,0.00348165,0.00485157,0.00560247,0.05250207,0.04646395,0.04316538,0.04170254,0.04400327,0.04267383,0.04236482,0.04438938,0.04297399,0.05580513,0.05708879,0.04377171,0.04462584,0.04466032,0.04400608,0.0457526,0.04606331,0.04510663,0.04695032,0.05390565,0.05114197,0.07904155,0.06782928,0.05948031,0.04898915,0.06025717,0.05333139,0.06963126,0.05775188,0.05176004,0.04243298,0.04838822,0.04357448,0.07790523,0.06835132,0.05721419,0.04141775,0.04052656,0.04268715,0.05541569,0.0417217,0.04403772,0.04004873,0.04213408,0.03990419,0.05482656,0.04144904,0.04462877,0.03715438,0.04008337,0.03954833,0.05396571,0.04107906,0.04793496
326797_14_consensus,0.04659236,0.04749944,0.04641185,0.0454651,0.04604269,0.04932864,0.04739054,0.0502693,0.04769461,0.04936172,0.04714859,0.05257695,0.05397503,0.05266536,0.04937356,0.04593355,0.04894295,0.04904369,0.03673296,0.0366093,0.03906145,0.03641806,0.03563705,0.036697,0.03726627,0.03567808,0.0387567,0.03677621,0.03502799,0.03575423,0.03531662,0.03450622,0.03429852,0.03662825,0.03455032,0.0346219,0.0835524,0.08216656,0.08649936,0.10511883,0.09705117,0.09247122,0.08165707,0.08018743,0.08562792,0.10908957,0.09888117,0.09506835,0.08891393,0.08815294,0.08941323,0.10640771,0.10033794,0.09181775,0.04234166,0.04137791,0.03972392,0.04421501,0.04350816,0.04107293,0.04338851,0.04064509,0.04010223,0.04353438,0.04250038,0.04302329,0.04061197,0.03988305,0.03986368,0.04365036,0.04209772,0.04037862,0.04763261,0.05131005,0.0436966,0.05391063,0.05087414,0.04649014,0.04840063,0.0508929,0.05667375,0.05464469,0.05898749,0.05195035,0.05276013,0.06290008,0.05275633,0.0523694,0.05470465,0.04975525,0.03823612,0.03510676,0.03209905,0.03970328,0.03701309,0.03940698,0.03490412,0.03738504,0.03757598,0.04001242,0.0509876,0.07171244,0.05214255,0.04716539,0.05011627,0.03642146,0.03624866,0.05574053,0.00360969,0.00366437,0.0037526,0.00461917,0.0,0.00380947,0.00408029,0.00364614,0.00444305,0.00475084,0.00446203,0.00600846,0.00343952,0.00416572,0.00379971,0.00461313,0.00284999,0.0037743,0.05287317,0.04924787,0.04511213,0.04330134,0.04518926,0.04427465,0.04326078,0.04621399,0.04543775,0.05535973,0.05771848,0.04580812,0.04607213,0.04739618,0.04635026,0.04740445,0.04820591,0.04747734,0.04717241,0.05311924,0.05086338,0.0760244,0.06578783,0.05839111,0.04926522,0.05989779,0.05336977,0.06648965,0.05582991,0.05121791,0.04352154,0.0480862,0.04397422,0.07479928,0.06635323,0.05630954,0.04239248,0.04223142,0.04326036,0.05297346,0.04433048,0.04397021,0.0413546,0.04378539,0.04189949,0.05209409,0.04388547,0.04465724,0.03900438,0.04220726,0.04050366,0.05124619,0.04268281,0.04763679
326797_15_consensus,0.04632914,0.0475679,0.0469578,0.045365,0.04630013,0.04925625,0.04709716,0.05036549,0.04807676,0.04904533,0.04696149,0.05249602,0.05298443,0.052177,0.04947989,0.04559991,0.04882542,0.04896419,0.03771923,0.0375514,0.04035988,0.03701166,0.03665114,0.03795178,0.0383456,0.03677182,0.04030416,0.03645887,0.03579052,0.03685477,0.03637351,0.03548781,0.03568608,0.0371113,0.03572543,0.03551927,0.08407282,0.08283453,0.08695431,0.10493107,0.09725467,0.09254753,0.08245854,0.0806897,0.086037,0.10861592,0.09865144,0.09468937,0.08919377,0.0882088,0.0892535,0.10617144,0.10054319,0.09198357,0.04241426,0.04137439,0.04040415,0.04354781,0.04339104,0.04080678,0.04323471,0.04056232,0.04040021,0.04290564,0.0422582,0.04275332,0.04109831,0.03996294,0.04048893,0.0430004,0.04178134,0.04039797,0.04894057,0.05217823,0.04529754,0.0543459,0.05161223,0.04745426,0.04971526,0.05277441,0.05836488,0.05528805,0.05957057,0.05261602,0.05348805,0.06480993,0.0543345,0.05303497,0.0554438,0.0507906,0.0399325,0.0362994,0.03354114,0.04028401,0.03737397,0.03968643,0.03596838,0.03789774,0.03834506,0.04072808,0.05262965,0.07410181,0.05440668,0.04832665,0.05173175,0.03742772,0.03722697,0.05772862,0.00447514,0.00375137,0.00403981,0.00528476,0.00380947,0.0,0.0049416,0.00367082,0.00483235,0.0045549,0.00453533,0.00481204,0.00381893,0.00398509,0.00405707,0.00538774,0.00349507,0.00287201,0.05180337,0.04758605,0.04409273,0.04267935,0.04420754,0.0433633,0.04274135,0.04575741,0.04464091,0.05491124,0.05672853,0.04457459,0.04461817,0.04593317,0.04543183,0.04589167,0.04698331,0.04583499,0.0459411,0.05117914,0.04907859,0.07249526,0.06277181,0.05624017,0.04791303,0.05732178,0.05135077,0.06356419,0.05330386,0.04932127,0.04245113,0.04653754,0.04272736,0.0712814,0.06330011,0.05394341,0.04102187,0.04107588,0.0416887,0.0508948,0.0437681,0.04266156,0.04016183,0.04307432,0.04078276,0.05010951,0.04308252,0.04286679,0.03811163,0.04166344,0.0397397,0.04923344,0.04155376,0.04581087
326797_16_consensus,0.04509503,0.04596776,0.04370116,0.0440661,0.04397247,0.04719038,0.04628224,0.04842752,0.04567386,0.04806182,0.04509776,0.05084185,0.05265779,0.05038485,0.04651523,0.0441795,0.04679875,0.04687571,0.03229172,0.03279751,0.03462538,0.03483748,0.03211312,0.03284169,0.03305512,0.03203574,0.03427786,0.03612891,0.03240602,0.03272366,0.03192363,0.03167377,0.03082208,0.03487974,0.03094888,0.03084186,0.08173391,0.08056815,0.08524854,0.10468475,0.09573584,0.09154352,0.07959245,0.07834313,0.0842722,0.10861824,0.09786496,0.09428758,0.08760889,0.08686407,0.08861484,0.10586585,0.09903594,0.09075427,0.04164911,0.04086948,0.03856808,0.04464134,0.04313403,0.04051942,0.04275044,0.03977842,0.03857678,0.04349071,0.04168351,0.04182899,0.03999647,0.0390199,0.03825896,0.04402493,0.04180784,0.0394917,0.04282459,0.04632931,0.03887714,0.0502088,0.04727715,0.04180463,0.04363359,0.04626304,0.05186794,0.0510271,0.05546651,0.04788903,0.04742148,0.05697563,0.04749607,0.04897772,0.05134307,0.04512984,0.0344118,0.03332108,0.02997322,0.04015083,0.03690535,0.03902713,0.03283545,0.03653647,0.03650291,0.03939893,0.05023848,0.07198127,0.04993887,0.0467723,0.04896278,0.03613766,0.03521696,0.05203329,0.0033208,0.00494279,0.00410121,0.0038344,0.00408029,0.0049416,0.0,0.00469769,0.00454236,0.00585483,0.00754364,0.00948706,0.00417969,0.00671166,0.00523322,0.00397466,0.00463606,0.0054665,0.05331549,0.04698139,0.04378106,0.04243998,0.04474818,0.04322134,0.04286133,0.0453263,0.04385208,0.05542871,0.05821176,0.04448447,0.04528627,0.04514176,0.0448956,0.04616691,0.04660175,0.04597175,0.0462947,0.05260345,0.05029195,0.07672869,0.06607366,0.05795673,0.04822761,0.05922989,0.05251662,0.06706742,0.05601038,0.05044127,0.04218658,0.04703218,0.04282423,0.07551106,0.06654427,0.05602676,0.04092153,0.0404963,0.04208287,0.05291289,0.04245704,0.04299287,0.03994497,0.04233174,0.04051617,0.05265816,0.04209656,0.04371753,0.03702329,0.04006373,0.03946356,0.05166925,0.04159207,0.046457
326797_17_consensus,0.04684599,0.04725656,0.04655612,0.04534578,0.04583372,0.04925231,0.04715729,0.05015468,0.04728504,0.04884229,0.04630993,0.05208044,0.05338724,0.05234645,0.04898925,0.04604421,0.0489213,0.04915763,0.0358089,0.0355487,0.0380377,0.03459567,0.03468338,0.03554503,0.03618478,0.03392285,0.03731144,0.03476401,0.03349706,0.03429692,0.03400097,0.03294889,0.03301828,0.03462302,0.03338454,0.03392157,0.08120058,0.08006969,0.08418219,0.10282901,0.09471937,0.09016781,0.07934325,0.07796692,0.08312674,0.10685481,0.09649424,0.0926923,0.08661898,0.08578802,0.08707751,0.10402094,0.09789876,0.08957383,0.0408314,0.03986473,0.03822747,0.04288217,0.0421206,0.03937305,0.04188341,0.03920054,0.03842864,0.04208291,0.04071722,0.04122738,0.03934878,0.03836191,0.03851004,0.04225408,0.04051207,0.03883374,0.04774886,0.05117121,0.04327637,0.05389356,0.05095008,0.04612268,0.0484415,0.05043071,0.05555763,0.05563021,0.05879388,0.05211021,0.05289785,0.06194475,0.05205693,0.05256271,0.05528187,0.05047856,0.03871935,0.03598793,0.03257897,0.04001346,0.03752128,0.03957918,0.03557899,0.03750023,0.0378626,0.04049538,0.05205528,0.07259846,0.05330047,0.04791198,0.05105753,0.03692021,0.03665262,0.05637257,0.00436121,0.00379846,0.00430805,0.00484334,0.00364614,0.00367082,0.00469769,0.0,0.00402327,0.00490668,0.00541133,0.00609099,0.00386069,0.00401686,0.0044817,0.00501315,0.00341438,0.00382233,0.05225146,0.04943066,0.04375386,0.04277138,0.04418065,0.0430396,0.04247376,0.04521544,0.04408476,0.054907,0.0570736,0.04584856,0.04643642,0.04731782,0.04513373,0.0472335,0.04882341,0.04777743,0.04648407,0.05220799,0.04977558,0.07485441,0.06481763,0.05737278,0.04827331,0.05841213,0.05203715,0.06555901,0.05511797,0.05049925,0.04320889,0.04775252,0.04370875,0.07349152,0.06523347,0.05523504,0.04174278,0.0411203,0.0423202,0.05268418,0.04358537,0.04325784,0.04064105,0.04284612,0.04098693,0.05051246,0.04328198,0.04347405,0.03866678,0.0414829,0.04009112,0.04986093,0.04175804,0.04655038
326797_18_consensus,0.04643729,0.04654027,0.04520365,0.04470083,0.0447927,0.04783221,0.04700745,0.04937128,0.04626048,0.04855027,0.04539566,0.05156844,0.0529213,0.05145081,0.04731763,0.04536834,0.0482587,0.04798731,0.03341837,0.03358781,0.03552528,0.03400445,0.03280843,0.03353385,0.03406711,0.03200271,0.03480507,0.03471278,0.03214948,0.03263893,0.03222278,0.03139926,0.03106364,0.03386191,0.03161023,0.03203036,0.08084062,0.0798438,0.08397322,0.10332429,0.09467571,0.09027104,0.07885064,0.07754493,0.08301768,0.10709693,0.0967659,0.09276437,0.0864824,0.08564253,0.08721184,0.10431329,0.09773597,0.08962213,0.04140331,0.0404323,0.03872046,0.04411368,0.04289064,0.04004897,0.04243556,0.03947544,0.03851857,0.04286215,0.04130146,0.04145772,0.03981786,0.03885635,0.03853918,0.04354535,0.04148908,0.03922677,0.04508249,0.04847932,0.04062778,0.05220058,0.04927202,0.04355903,0.04591261,0.04790517,0.05291011,0.05374313,0.05711437,0.0500012,0.04990477,0.05931283,0.04948959,0.05110283,0.05369778,0.04796495,0.03704343,0.03587625,0.03212765,0.04111135,0.03834645,0.04020266,0.034993,0.03789373,0.03814979,0.04080566,0.05218727,0.07398687,0.05281357,0.04814835,0.05092402,0.03770718,0.03688814,0.05501315,0.00467274,0.00531601,0.00411359,0.00479097,0.00444305,0.00483235,0.00454236,0.00402327,0.0,0.00600026,0.00714896,0.0083058,0.00474618,0.00632534,0.00516445,0.00490553,0.00435493,0.00497844,0.05397489,0.04925356,0.04399009,0.04353775,0.04521263,0.04344171,0.04362203,0.04598332,0.04425733,0.05620293,0.05862343,0.0461688,0.04740076,0.04711933,0.04524527,0.04751774,0.04869508,0.04806452,0.04548513,0.05184711,0.04934106,0.07469993,0.0645433,0.05671283,0.04748418,0.0577216,0.05122083,0.06569904,0.05504825,0.04980356,0.04267724,0.04691223,0.04278942,0.07354998,0.06497298,0.05490477,0.0421564,0.04160893,0.04308747,0.05387731,0.04341576,0.04398567,0.04084034,0.04290738,0.04106333,0.0522444,0.04351055,0.04425808,0.03840485,0.04099524,0.04011821,0.05149741,0.04233038,0.04744333
326797_1_consensus,0.048924,0.04946924,0.04776782,0.0474535,0.04695998,0.05059577,0.05050168,0.05204368,0.04987483,0.05127284,0.04885503,0.05413719,0.05713562,0.05460199,0.05027762,0.04744658,0.04999095,0.0501777,0.04282918,0.04373475,0.04538172,0.04441242,0.04239608,0.04327825,0.04306771,0.04236574,0.04549928,0.04415853,0.04199351,0.04260222,0.04178634,0.04134342,0.0405106,0.0447025,0.04124427,0.0407222,0.09588864,0.09427459,0.09911278,0.11933298,0.11078444,0.10544638,0.0940273,0.09226908,0.09800113,0.12352219,0.11226963,0.10814546,0.101805,0.10039199,0.1020084,0.12054854,0.11419166,0.1047479,0.04465249,0.04489768,0.04391962,0.04852684,0.04896922,0.04516516,0.04537124,0.04437869,0.04425447,0.04852264,0.04823767,0.0480711,0.04283136,0.04375232,0.04381363,0.04862756,0.04733711,0.04492334,0.05411435,0.05763128,0.04795789,0.06174128,0.05840026,0.05306161,0.05500772,0.05815806,0.06486182,0.06242766,0.06809407,0.05954482,0.05913117,0.07080823,0.05959307,0.06040729,0.06295266,0.05641611,0.03650818,0.03266132,0.03082716,0.03696534,0.03415024,0.03572963,0.0326566,0.03484137,0.03469288,0.03623616,0.04572154,0.06540716,0.04644106,0.0424069,0.04509408,0.03427372,0.03376366,0.05141628,0.00467512,0.00414005,0.00418513,0.00476,0.00475084,0.0045549,0.00585483,0.00490668,0.00600026,0.0,0.00441964,0.00527207,0.00370623,0.0045426,0.00395251,0.005005,0.00481923,0.0043437,0.05302538,0.04877144,0.04624879,0.04318287,0.04602549,0.04528997,0.04428978,0.04673823,0.04614114,0.05814014,0.05827207,0.04554054,0.04542485,0.04698271,0.04721433,0.04758995,0.04760243,0.04598156,0.05173825,0.05852473,0.05593079,0.08397352,0.07210322,0.06474526,0.05419162,0.06545312,0.05868363,0.07467814,0.06202968,0.05667082,0.04662527,0.05358813,0.04827568,0.08303363,0.07284772,0.06207459,0.04560496,0.04411391,0.04652274,0.05958747,0.04476429,0.04815598,0.04384002,0.04623324,0.04310341,0.05927822,0.04388542,0.04912096,0.04063938,0.04385395,0.04331551,0.05836939,0.04369579,0.05287154
326797_2_consensus,0.05057605,0.05168224,0.05135919,0.04935648,0.05052317,0.05354895,0.05132521,0.05464135,0.05331674,0.05318172,0.05255341,0.05666165,0.05927161,0.05801305,0.05480597,0.04962314,0.05274794,0.05331205,0.0482001,0.04799994,0.05120938,0.04681636,0.04707259,0.04849784,0.04891736,0.04746846,0.05106066,0.04518113,0.04554011,0.04695929,0.04619393,0.04529129,0.04552632,0.04701894,0.04576696,0.04540633,0.0976393,0.0959947,0.10027989,0.11862306,0.11134684,0.10592551,0.09597096,0.09404871,0.09930838,0.12268841,0.11243424,0.10812617,0.10275568,0.10135684,0.10222107,0.12001344,0.11479191,0.10532984,0.04538209,0.04520358,0.04501291,0.04708332,0.04818895,0.04569172,0.04610007,0.04478292,0.04565434,0.0474402,0.04794977,0.04824815,0.04379787,0.04411822,0.04550468,0.04697099,0.04686942,0.04508577,0.05968022,0.06291587,0.05462654,0.06486584,0.06198129,0.05822744,0.06022194,0.06376153,0.07037032,0.06515616,0.07108342,0.06341492,0.06467255,0.07790994,0.0662737,0.06329328,0.06559917,0.06071426,0.04284255,0.03654502,0.03500017,0.03829,0.0364171,0.03885469,0.03687163,0.03783097,0.03826172,0.03939097,0.04936256,0.06900365,0.05211979,0.04562486,0.04918552,0.03622136,0.03704353,0.05844479,0.00572556,0.00344171,0.00540609,0.00738841,0.00446203,0.00453533,0.00754364,0.00541133,0.00714896,0.00441964,0.0,0.00299263,0.00394091,0.00319981,0.00385136,0.00747696,0.00430037,0.00397612,0.0519231,0.05014059,0.04723858,0.04385761,0.04669532,0.04628238,0.04428645,0.04723009,0.04747622,0.05725664,0.05726824,0.04613348,0.04517235,0.048104,0.04880234,0.04757833,0.04790699,0.04723645,0.05223854,0.0580324,0.05562482,0.08032621,0.06985262,0.06334049,0.05466228,0.06503102,0.05870209,0.07110521,0.05940509,0.05614972,0.04778814,0.05278121,0.04822596,0.07932434,0.07051767,0.06082181,0.04623732,0.04584724,0.0469703,0.05687148,0.04748408,0.04858595,0.04498422,0.04831057,0.04507352,0.05684844,0.04731549,0.04933627,0.04253337,0.04666394,0.04382896,0.05583602,0.04581278,0.05245675
326797_3_consensus,0.05371501,0.05488933,0.05537573,0.05217935,0.05380619,0.05692401,0.05416249,0.05782807,0.05635918,0.05594733,0.05553091,0.05967382,0.06191241,0.06122513,0.05832529,0.05279769,0.05615284,0.05661257,0.05188848,0.05132511,0.05478457,0.04881534,0.05038743,0.05180876,0.0526299,0.05036476,0.05470276,0.04687741,0.04828324,0.04964611,0.04941694,0.04799472,0.04868148,0.049108,0.04902309,0.04917576,0.09889608,0.09716366,0.10144666,0.11939255,0.11241659,0.10684425,0.09748018,0.09544065,0.10045864,0.123345,0.11329114,0.10900809,0.10389139,0.1024804,0.1031269,0.12078916,0.11591044,0.10629525,0.04887872,0.04860542,0.04857054,0.05013646,0.05159157,0.04891184,0.04961775,0.04837105,0.04934229,0.0504914,0.05112653,0.05172943,0.0472522,0.04753848,0.04933389,0.04998801,0.05007379,0.04851119,0.06371811,0.06708378,0.05858647,0.06873393,0.06580632,0.06217577,0.06436465,0.06761397,0.07409506,0.06930352,0.07474347,0.06740221,0.06919962,0.08196698,0.0704058,0.0669478,0.0692703,0.06504591,0.04708172,0.04006455,0.03833345,0.04078993,0.0389511,0.0415815,0.04025653,0.04072498,0.04121707,0.04222836,0.0526086,0.07179642,0.05588898,0.04853111,0.05253104,0.03897075,0.04021891,0.06256476,0.00720895,0.00453487,0.00678862,0.0093509,0.00600846,0.00481204,0.00948706,0.00609099,0.0083058,0.00527207,0.00299263,0.0,0.00491505,0.00346461,0.00481214,0.00924099,0.00549404,0.00406643,0.0546286,0.05395229,0.04988901,0.04680751,0.04933721,0.04898956,0.04718418,0.0502959,0.05034259,0.05969077,0.05954311,0.0495625,0.04859304,0.05183132,0.0518972,0.05081246,0.05160438,0.05066291,0.05508918,0.06063544,0.05839588,0.08213643,0.07200458,0.06580171,0.05749261,0.06755709,0.06145344,0.07304805,0.06182307,0.05894762,0.05116588,0.05590058,0.05147158,0.08108253,0.07280026,0.06330253,0.04914525,0.04901753,0.04939972,0.05911399,0.05076267,0.05136143,0.04793164,0.05088466,0.04778471,0.05842103,0.0502328,0.05172856,0.04579413,0.04969781,0.0468654,0.05751119,0.04834663,0.05529322
326797_4_consensus,0.04798421,0.04845473,0.04721739,0.04646875,0.04685081,0.05000323,0.04888183,0.05140739,0.0490254,0.05029099,0.04836533,0.05324398,0.05632844,0.05417994,0.05026671,0.04677088,0.04952557,0.04996243,0.03970198,0.0399463,0.04227218,0.04023519,0.03909211,0.03994054,0.04055305,0.03894698,0.04203492,0.04023643,0.03834382,0.03907903,0.0383515,0.03771284,0.03725353,0.04039094,0.03765498,0.0375146,0.09018862,0.08861278,0.09337341,0.11291891,0.10448788,0.09947854,0.0883646,0.08669456,0.0923204,0.11710874,0.10622278,0.10230625,0.09598922,0.09482339,0.09638462,0.11426671,0.10792848,0.09889945,0.04224371,0.0419655,0.04055821,0.0453332,0.04517013,0.04223879,0.04322859,0.04147676,0.04113694,0.04499078,0.0443623,0.0444555,0.04041043,0.04064363,0.04075662,0.04503291,0.0437476,0.04139934,0.0512698,0.05464317,0.04577832,0.05806094,0.05494169,0.05000497,0.0516909,0.05457967,0.06096873,0.05871208,0.06394677,0.05594775,0.05623997,0.06723267,0.05649758,0.05643657,0.05892243,0.05325543,0.03677979,0.03308565,0.03061985,0.03712979,0.03468456,0.03683738,0.03306217,0.03521332,0.03537067,0.037211,0.04706177,0.0675488,0.0481442,0.04361353,0.04642293,0.03419847,0.03420381,0.05296601,0.00318725,0.0032768,0.00378048,0.0046695,0.00343952,0.00381893,0.00417969,0.00386069,0.00474618,0.00370623,0.00394091,0.00491505,0.0,0.00343531,0.00318279,0.00472057,0.0035707,0.00370079,0.05181983,0.04853778,0.04476715,0.04234099,0.0449761,0.04413074,0.04280334,0.04516752,0.04484231,0.05547003,0.05665083,0.04501575,0.04488862,0.04651664,0.04624693,0.046633,0.04697816,0.04623875,0.04892557,0.05533754,0.05286804,0.07950843,0.06851669,0.06088301,0.05109078,0.06225856,0.05562568,0.06996628,0.05811213,0.05336716,0.04444974,0.04983554,0.04524304,0.07842552,0.06910393,0.05857088,0.04275414,0.04171896,0.0434274,0.05499493,0.04318494,0.04519789,0.04119866,0.04360561,0.04114061,0.054329,0.04301755,0.04572239,0.03861361,0.04192247,0.04052703,0.05341475,0.04208443,0.04902883
326797_5_consensus,0.0481774,0.04888712,0.04904757,0.04669976,0.04810071,0.05112962,0.04849391,0.05215515,0.05017758,0.05018354,0.04932883,0.05378101,0.05628073,0.05523129,0.05225057,0.04727783,0.05041875,0.05086535,0.04405365,0.04376667,0.04679907,0.04194055,0.04279743,0.04403196,0.04494597,0.04265831,0.04635004,0.04077246,0.04110637,0.0422059,0.04188947,0.04071354,0.04092617,0.04210247,0.04124899,0.04142378,0.09029554,0.08874808,0.09308512,0.11140857,0.10396112,0.09869803,0.08878647,0.08683534,0.0919273,0.11553594,0.10519827,0.10119859,0.09565878,0.09424286,0.09529658,0.1128313,0.10735917,0.09820083,0.04207518,0.04159319,0.04087523,0.04375212,0.04439341,0.04180954,0.04296461,0.04134856,0.04169102,0.043876,0.04385595,0.0443537,0.04046739,0.04057492,0.04152998,0.04355503,0.04300984,0.04124351,0.05569871,0.0590764,0.05072856,0.06124625,0.05804858,0.05403787,0.05628224,0.05885463,0.06516166,0.06181621,0.06677526,0.05940959,0.06127037,0.07240462,0.06149512,0.0593195,0.06175305,0.05732031,0.04075384,0.03514171,0.03324343,0.03713799,0.03524494,0.03781498,0.03538654,0.0363741,0.03676052,0.03842245,0.04866532,0.06804439,0.05126486,0.04478881,0.04835404,0.03487047,0.03557763,0.05674638,0.00524465,0.00305079,0.0050712,0.00666723,0.00416572,0.00398509,0.00671166,0.00401686,0.00632534,0.0045426,0.00319981,0.00346461,0.00343531,0.0,0.00334423,0.00673448,0.00381024,0.00358413,0.05033893,0.04933474,0.04483742,0.04209513,0.04420106,0.04389843,0.0419066,0.0449277,0.04498197,0.05462171,0.05478361,0.04494045,0.04439242,0.04708509,0.04655064,0.04632785,0.0471918,0.04645118,0.04902775,0.05480224,0.05247599,0.07739169,0.06702403,0.06022193,0.05126585,0.06182366,0.05530734,0.06797732,0.05675136,0.05320754,0.04498532,0.05006313,0.04553239,0.07626141,0.06759838,0.05774267,0.04455679,0.04357179,0.0447636,0.05503874,0.04558108,0.04637969,0.04303347,0.04605036,0.04319726,0.05391186,0.04535867,0.04699194,0.04077855,0.04440583,0.04200119,0.0530271,0.043682,0.05018274
